id	year	group	 NDA 	 A_inverse 	 REV_REC_diff 	PPE
49437	1979	Food processing and beverage	-0.0760	0.0047	-0.0512	1.0522
34139	1979	Food processing and beverage	-0.0713	0.0300	0.2149	0.8834
18570	1979	Food processing and beverage	-0.0799	0.0226	0.5240	1.0516
11843	1979	Food processing and beverage	-0.0742	0.0157	0.1603	0.7369
40512	1979	Food processing and beverage	-0.0739	0.0353	0.1747	0.8029
50729	1979	Food processing and beverage	-0.0858	0.0038	0.5285	0.9801
70923	1979	Food processing and beverage	-0.0852	0.0304	0.7765	0.8358
66561	1979	Food processing and beverage	-0.0832	0.1841	0.3259	0.7831
22648	1979	Food processing and beverage	-0.0941	0.0092	0.1904	0.8271
17831	1979	Food processing and beverage	-0.1007	0.0154	0.1774	0.8506
19271	1979	Food processing and beverage	-0.1025	0.1106	0.4130	1.0897
72988	1979	Food processing and beverage	-0.1008	0.0420	0.2914	0.8440
39328	1979	Food processing and beverage	-0.1048	0.0458	0.4009	0.8522
68938	1979	Food processing and beverage	-0.0975	0.0091	0.4374	0.7407
32870	1979	Food processing and beverage	-0.1137	0.0036	0.6926	0.7961
12837	1979	Food processing and beverage	-0.1045	0.0013	0.1321	0.3732
37751	1979	Food processing and beverage	-0.0850	0.0055	0.0970	0.4057
43589	1979	Food processing and beverage	-0.1022	0.0316	1.3384	0.5769
23683	1979	Food processing and beverage	-0.1081	0.0178	-0.2608	0.9567
22429	1979	Food processing and beverage	-0.1080	0.0094	-0.1478	0.5134
41582	1979	Food processing and beverage	-0.1096	0.0041	-0.8907	0.5213
56135	1979	Food processing and beverage	-0.1236	0.0248	-0.1097	0.6034
73542	1979	Food processing and beverage	-0.1169	0.0421	0.8260	0.3467
10727	1979	Food processing and beverage	-0.1582	0.0478	-0.0267	0.3327
26526	1979	Food processing and beverage	-0.1430	0.0062	-0.0776	0.8967
57518	1979	Food processing and beverage	-0.1262	0.0691	-0.2720	0.1883
59468	1979	Food processing and beverage	-0.1476	0.0079	-0.0134	1.2032
39344	1979	Food processing and beverage	-0.2195	0.0289	2.2658	0.6032
58632	1979	Food processing and beverage	-0.1861	0.0286	-0.2452	0.1406
19887	1979	Food processing and beverage	-0.2034	0.0063	0.5343	0.9430
37640	1979	Food processing and beverage	-0.2219	0.0153	0.4250	0.8466
25196	1980	Food processing and beverage	0.3290	0.1230	0.5811	0.2698
10727	1980	Food processing and beverage	0.3158	0.0360	-0.7558	0.2501
54041	1980	Food processing and beverage	0.1829	0.0099	0.5581	0.6383
68938	1980	Food processing and beverage	0.1692	0.0101	1.2799	0.5656
32256	1980	Food processing and beverage	0.1107	0.0109	0.1536	0.2396
23683	1980	Food processing and beverage	0.0994	0.0175	0.1386	0.6950
56900	1980	Food processing and beverage	0.0994	0.0592	-0.0839	0.2812
57518	1980	Food processing and beverage	0.1364	0.0923	5.3057	0.4104
36281	1980	Food processing and beverage	0.0899	0.0084	0.3316	0.4869
19887	1980	Food processing and beverage	0.0824	0.0065	1.1510	0.9752
31414	1980	Food processing and beverage	0.0861	0.0081	0.1221	0.4429
58632	1980	Food processing and beverage	0.0926	0.0343	-0.0293	0.2247
71192	1980	Food processing and beverage	0.0952	0.0362	0.3272	0.6195
22277	1980	Food processing and beverage	0.0784	0.0014	0.2964	0.3719
10479	1980	Food processing and beverage	0.0634	0.0018	0.4097	0.9062
41291	1980	Food processing and beverage	0.0352	0.0561	0.1365	0.2556
35756	1980	Food processing and beverage	0.0336	0.0167	2.3754	0.9639
42585	1980	Food processing and beverage	0.0326	0.0137	0.2276	0.4429
59264	1980	Food processing and beverage	0.0322	0.0066	0.3894	0.6061
22920	1980	Food processing and beverage	0.0296	0.0191	0.4277	0.3261
28353	1980	Food processing and beverage	0.0266	0.0005	0.1316	0.7922
37751	1980	Food processing and beverage	0.0240	0.0089	0.2251	0.8155
37640	1980	Food processing and beverage	0.0282	0.0146	-0.4422	0.9774
10516	1980	Food processing and beverage	0.0273	0.0010	0.6311	0.7422
24539	1980	Food processing and beverage	0.0247	0.0009	0.4093	0.7326
10225	1980	Food processing and beverage	0.0229	0.0003	0.1303	0.3261
11498	1980	Food processing and beverage	0.0216	0.0119	0.2819	0.4479
27765	1980	Food processing and beverage	0.0173	0.0557	0.6898	1.1353
25320	1980	Food processing and beverage	0.0100	0.0008	0.2432	0.9419
14816	1980	Food processing and beverage	0.0093	0.0316	0.0517	0.9224
10989	1980	Food processing and beverage	0.0077	0.0005	0.2017	0.7996
33232	1980	Food processing and beverage	0.0065	0.0106	0.0403	0.3434
39263	1980	Food processing and beverage	0.0059	0.0016	0.3810	0.9873
41515	1980	Food processing and beverage	0.0045	0.0658	0.5466	0.7870
40707	1980	Food processing and beverage	0.0042	0.0009	0.1362	0.5789
79231	1980	Food processing and beverage	0.0040	0.0050	0.3865	0.9847
22648	1980	Food processing and beverage	0.0026	0.0080	0.3471	0.8619
38324	1980	Food processing and beverage	0.0023	0.0010	0.1271	0.5743
60636	1980	Food processing and beverage	0.0004	0.0239	2.9748	0.4194
13901	1980	Food processing and beverage	0.0002	0.0002	0.2109	0.5773
48013	1980	Food processing and beverage	-0.0019	0.0082	0.3827	0.6483
23077	1980	Food processing and beverage	-0.0040	0.0005	0.3832	0.5234
14533	1980	Food processing and beverage	-0.0048	0.0007	0.3035	0.6329
46447	1980	Food processing and beverage	-0.0055	0.0004	0.0951	0.3198
19764	1980	Food processing and beverage	-0.0059	0.0187	-0.3000	0.4291
20407	1980	Food processing and beverage	-0.0064	0.0039	0.0695	0.6853
62958	1980	Food processing and beverage	-0.0068	0.0088	0.2234	0.5028
15472	1980	Food processing and beverage	-0.0073	0.0033	0.1754	0.8341
56274	1980	Food processing and beverage	-0.0095	0.0029	2.3792	0.4697
30365	1980	Food processing and beverage	-0.0085	0.0007	0.2895	0.4737
73665	1980	Food processing and beverage	-0.0097	0.1760	0.3832	0.8944
77730	1980	Food processing and beverage	-0.0112	0.0055	0.0056	0.6433
34139	1980	Food processing and beverage	-0.0144	0.0283	0.9322	0.8911
23106	1980	Food processing and beverage	-0.0166	0.0042	0.1239	0.9675
27158	1980	Food processing and beverage	-0.0175	0.0018	-0.9068	0.6003
14218	1980	Food processing and beverage	-0.0177	0.0002	0.2109	0.7632
50112	1980	Food processing and beverage	-0.0182	0.0057	0.3907	0.7896
16600	1980	Food processing and beverage	-0.0196	0.0016	0.3154	0.8482
26825	1980	Food processing and beverage	-0.0197	0.0010	0.3214	0.8519
53129	1980	Food processing and beverage	-0.0233	0.0023	0.1950	0.5369
59619	1980	Food processing and beverage	-0.0257	0.0061	0.4104	0.6435
11308	1980	Food processing and beverage	-0.0270	0.0003	0.3559	0.7255
15077	1980	Food processing and beverage	-0.0266	0.0041	0.1532	0.5828
13311	1980	Food processing and beverage	-0.0276	0.0008	0.1520	0.7467
11894	1980	Food processing and beverage	-0.0262	0.1668	-0.3875	1.8679
12044	1980	Food processing and beverage	-0.0291	0.0046	-0.0462	0.3961
14955	1980	Food processing and beverage	-0.0311	0.0008	0.2501	0.5061
79397	1980	Food processing and beverage	-0.0289	0.2648	0.4022	0.7993
13354	1980	Food processing and beverage	-0.0319	0.0006	-0.0269	0.5299
38922	1980	Food processing and beverage	-0.0342	0.0174	-0.1462	0.1915
56602	1980	Food processing and beverage	-0.0353	0.0204	0.4407	0.7181
50729	1980	Food processing and beverage	-0.0377	0.0035	0.4672	0.9568
79944	1980	Food processing and beverage	-0.0394	0.1878	0.4041	0.4735
19828	1980	Food processing and beverage	-0.0375	0.0042	0.1985	0.8285
40512	1980	Food processing and beverage	-0.0404	0.0339	0.4816	0.7823
42219	1980	Food processing and beverage	-0.0425	0.0162	0.1343	0.8681
17831	1980	Food processing and beverage	-0.0415	0.0144	0.3122	0.8523
59184	1980	Food processing and beverage	-0.0475	0.0005	0.3079	1.4000
12837	1980	Food processing and beverage	-0.0440	0.0013	-0.3749	0.3703
29946	1980	Food processing and beverage	-0.0461	0.0022	0.1979	0.2735
25910	1980	Food processing and beverage	-0.0448	0.0028	0.0769	0.6181
17953	1980	Food processing and beverage	-0.0462	0.0003	0.1255	0.5320
70923	1980	Food processing and beverage	-0.0473	0.0288	0.8753	0.9185
66561	1980	Food processing and beverage	-0.0508	0.1859	0.2224	0.9492
17144	1980	Food processing and beverage	-0.0492	0.0005	0.3858	0.6801
59248	1980	Food processing and beverage	-0.0487	0.0012	0.2114	1.0592
21303	1980	Food processing and beverage	-0.0485	0.0044	0.0637	0.7489
41145	1980	Food processing and beverage	-0.0498	0.1052	0.4245	0.6703
27481	1980	Food processing and beverage	-0.0500	0.0078	0.2192	0.9203
46252	1980	Food processing and beverage	-0.0533	0.0024	1.0790	0.6739
49031	1980	Food processing and beverage	-0.0521	0.0072	-0.0679	0.8257
58982	1980	Food processing and beverage	-0.0515	0.0024	0.2665	1.1527
13856	1980	Food processing and beverage	-0.0553	0.0003	0.3459	0.8577
32870	1980	Food processing and beverage	-0.0546	0.0031	-0.2844	0.8462
16360	1980	Food processing and beverage	-0.0546	0.0005	0.1508	0.6830
34892	1980	Food processing and beverage	-0.0518	0.0166	-0.1074	0.5101
39328	1980	Food processing and beverage	-0.0573	0.0431	0.3674	0.9443
62658	1980	Food processing and beverage	-0.0551	0.0023	0.3983	0.4723
19271	1980	Food processing and beverage	-0.0580	0.1023	0.1618	1.0910
22840	1980	Food processing and beverage	-0.0624	0.0005	0.3229	0.5097
52090	1980	Food processing and beverage	-0.0661	0.0036	0.3575	0.5224
16109	1980	Food processing and beverage	-0.0659	0.0003	0.2086	0.5910
34367	1980	Food processing and beverage	-0.0704	0.0170	0.4514	0.6335
41582	1980	Food processing and beverage	-0.0671	0.0050	0.3142	0.6809
15326	1980	Food processing and beverage	-0.0715	0.0082	0.4897	0.9842
16571	1980	Food processing and beverage	-0.0725	0.0004	0.1189	0.6951
61365	1980	Food processing and beverage	-0.0700	0.1158	-0.0174	0.6730
56864	1980	Food processing and beverage	-0.0830	0.0044	0.9698	0.8251
11843	1980	Food processing and beverage	-0.0830	0.0147	0.1449	0.7487
63554	1980	Food processing and beverage	-0.0900	0.0076	0.8671	0.9906
38608	1980	Food processing and beverage	-0.0884	0.0156	0.2187	1.0571
45081	1980	Food processing and beverage	-0.0872	0.0016	0.0341	1.0887
59468	1980	Food processing and beverage	-0.0887	0.0078	0.2044	1.2357
18570	1980	Food processing and beverage	-0.0924	0.0179	0.4500	1.0329
30112	1980	Food processing and beverage	-0.0899	0.0294	-0.0540	0.8796
43530	1980	Food processing and beverage	-0.0868	0.0106	0.7374	0.5250
15843	1980	Food processing and beverage	-0.0912	0.0066	0.0661	1.0924
19174	1980	Food processing and beverage	-0.1013	0.0043	-0.7317	0.5947
48531	1980	Food processing and beverage	-0.1116	0.0093	0.4887	1.0991
59416	1980	Food processing and beverage	-0.1071	0.0024	0.1862	1.1866
49437	1980	Food processing and beverage	-0.1115	0.0039	0.1196	1.0109
54950	1980	Food processing and beverage	-0.1223	0.0057	0.9074	0.3772
72988	1980	Food processing and beverage	-0.1207	0.0426	0.1649	0.8832
42315	1980	Food processing and beverage	-0.1036	0.0292	-0.4308	0.4992
58077	1980	Food processing and beverage	-0.1075	0.0079	-0.2241	0.4332
56135	1980	Food processing and beverage	-0.1202	0.0242	-0.0821	0.5734
53989	1980	Food processing and beverage	-0.1175	0.0678	-0.3162	0.5028
48734	1980	Food processing and beverage	-0.1410	0.0187	0.4136	0.7058
24555	1980	Food processing and beverage	-0.1702	0.0052	1.2325	0.6388
73542	1980	Food processing and beverage	-0.1646	0.0470	-0.3787	0.3944
51925	1980	Food processing and beverage	-0.1661	0.0096	0.0685	0.7387
27510	1980	Food processing and beverage	-0.1689	0.0032	-0.1553	0.4866
49736	1980	Food processing and beverage	-0.2269	0.0131	-0.0010	0.4659
43589	1980	Food processing and beverage	-0.3076	0.0338	-0.5140	0.1965
73542	1981	Food processing and beverage	0.1163	0.0537	2.5739	0.4705
31414	1981	Food processing and beverage	0.1087	0.0064	0.5162	0.4180
41291	1981	Food processing and beverage	0.1005	0.0485	0.9411	0.2524
70923	1981	Food processing and beverage	0.1145	0.0263	4.9279	1.5882
71192	1981	Food processing and beverage	0.0597	0.0236	1.6680	0.4589
16109	1981	Food processing and beverage	0.0546	0.0003	0.6623	0.6946
34367	1981	Food processing and beverage	0.0455	0.0146	-0.1095	0.6258
56274	1981	Food processing and beverage	0.0431	0.0020	0.8053	0.3786
29946	1981	Food processing and beverage	0.0460	0.0020	0.1496	0.2865
57315	1981	Food processing and beverage	0.0478	0.4384	4.4839	1.0039
77730	1981	Food processing and beverage	0.0408	0.0052	0.7361	0.7216
51925	1981	Food processing and beverage	0.0317	0.0109	-0.2571	0.9279
16600	1981	Food processing and beverage	0.0287	0.0015	0.1689	0.8736
41515	1981	Food processing and beverage	0.0212	0.0596	0.2984	0.1089
23106	1981	Food processing and beverage	0.0149	0.0037	1.4116	0.8881
79944	1981	Food processing and beverage	0.0130	0.1552	-0.1072	0.4031
13856	1981	Food processing and beverage	0.0142	0.0003	0.2752	0.8044
13901	1981	Food processing and beverage	0.0136	0.0001	0.1380	0.6366
61970	1981	Food processing and beverage	0.0090	0.0002	0.1566	0.5493
15077	1981	Food processing and beverage	0.0070	0.0038	0.0478	0.6148
24732	1981	Food processing and beverage	0.0062	0.3283	-0.0131	1.0732
58077	1981	Food processing and beverage	0.0050	0.0125	0.0025	0.6981
11498	1981	Food processing and beverage	0.0043	0.0103	0.1050	0.3867
56864	1981	Food processing and beverage	0.0042	0.0034	0.3239	0.7784
24555	1981	Food processing and beverage	0.0035	0.0046	-0.0118	0.6310
17144	1981	Food processing and beverage	0.0025	0.0004	0.2112	0.6744
59619	1981	Food processing and beverage	-0.0004	0.0055	0.3477	0.7085
